X1,UID,iso2,iso3,code3,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,latStation,longStation,usaf,wban,station,LatDelta,LongDelta,Delta,StationProximity,GoodLocation
113,84004019,US,USA,840,4019,Pima,Arizona,US,32.0971334,-111.7890033,"Pima, Arizona, US",32.15,-111.167,720339,00121,RYAN FIELD AIRPORT,-0.05286660000000154,-0.6220033000000029,0.624245931189346,FALSE,FALSE
114,84004021,US,USA,840,4021,Pinal,Arizona,US,32.90525627,-111.3449483,"Pinal, Arizona, US",32.936,-111.427,749173,99999,COOLIDGE MUNI,-0.030743729999997527,0.08205170000000805,0.08762224835738963,TRUE,TRUE
115,84004023,US,USA,840,4023,Santa Cruz,Arizona,US,31.52508998,-110.8479088,"Santa Cruz, Arizona, US",31.421,-110.846,722728,03196,NOGALES INTERNATIONAL ARPT,0.10408998000000125,-0.0019087999999953809,0.10410748029724205,TRUE,TRUE
116,84090004,US,USA,840,90004,Unassigned,Arizona,US,0,0,"Unassigned, Arizona, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
117,84004025,US,USA,840,4025,Yavapai,Arizona,US,34.59933926,-112.5538588,"Yavapai, Arizona, US",34.652,-112.421,723723,23184,ERNEST A. LOVE FIELD ARPT,-0.05266074000000032,-0.13285879999999395,0.14291470979149076,TRUE,TRUE
118,84004027,US,USA,840,4027,Yuma,Arizona,US,32.76895712,-113.9066674,"Yuma, Arizona, US",32.835,-114.188,999999,53154,YUMA 27 ENE,-0.0660428799999977,0.28133259999999893,0.2889804384754329,TRUE,TRUE
119,84005001,US,USA,840,5001,Arkansas,Arkansas,US,34.29145151,-91.37277296,"Arkansas, Arkansas, US",34.6,-91.574,723416,13925,STUTTGART MUNICIPAL ARPT,-0.30854848999999973,0.20122703999999203,0.36836733338942845,TRUE,TRUE
120,84005003,US,USA,840,5003,Ashley,Arkansas,US,33.19153461,-91.7698471,"Ashley, Arkansas, US",32.883,-92.117,999999,53961,MONROE 26 N,0.30853460999999527,0.34715289999999754,0.4644445516380373,TRUE,TRUE
121,84005005,US,USA,840,5005,Baxter,Arkansas,US,36.28784385,-92.33782872,"Baxter, Arkansas, US",36.369,-92.47,723439,53918,OZARK REGIONAL AIRPORT,-0.0811561499999982,0.13217127999999434,0.1550985749117609,TRUE,TRUE
122,84005007,US,USA,840,5007,Benton,Arkansas,US,36.33644656,-94.25680817,"Benton, Arkansas, US",36.35,-94.217,723444,03978,BENTONVILLE MUNI/LOUIS M THADEN FIELD AIRPORT,-0.013553440000002581,-0.03980817000000059,0.04205218346985822,TRUE,TRUE
123,84005009,US,USA,840,5009,Boone,Arkansas,US,36.3084504,-93.09374925,"Boone, Arkansas, US",36.267,-93.157,723450,13971,BOONE COUNTY AIRPORT,0.04145039999999511,0.06325074999999458,0.07562270185414834,TRUE,TRUE
124,84005011,US,USA,840,5011,Bradley,Arkansas,US,33.46755808,-92.15980837,"Bradley, Arkansas, US",33.636,-91.756,720175,53919,MONTCELO MUNI/ELLIS FLD AP,-0.16844191999999936,-0.40380836999999303,0.4375315761123275,TRUE,TRUE
125,84005013,US,USA,840,5013,Calhoun,Arkansas,US,33.55598792,-92.49974403,"Calhoun, Arkansas, US",33.617,-92.767,723425,00373,HARRELL FIELD AIRPORT,-0.06101207999999758,0.2672559699999937,0.2741317701518079,TRUE,TRUE
126,84005015,US,USA,840,5015,Carroll,Arkansas,US,36.3403856,-93.54270261,"Carroll, Arkansas, US",36.267,-93.157,723450,13971,BOONE COUNTY AIRPORT,0.07338559999999461,-0.3857026100000098,0.3926218914530606,TRUE,TRUE
127,84005017,US,USA,840,5017,Chicot,Arkansas,US,33.26458973,-91.295392090000007,"Chicot, Arkansas, US",33.483,-90.985,747680,13939,MID DELTA REGIONAL AIRPORT,-0.21841026999999968,-0.31039209000000767,0.379534314095637,TRUE,TRUE
128,84005019,US,USA,840,5019,Clark,Arkansas,US,34.04613432,-93.17484713,"Clark, Arkansas, US",34.1,-93.066,720394,00428,DEXTER B FLORENCE MEMORIAL FIELD AIRPORT,-0.05386568000000125,-0.1088471300000009,0.12144632226255199,TRUE,TRUE
129,84005021,US,USA,840,5021,Clay,Arkansas,US,36.36826212,-90.4148172,"Clay, Arkansas, US",36.226,-90.037,720331,99999,KENNETT MEM,0.14226211999999805,-0.3778171999999955,0.4037131994408041,TRUE,TRUE
130,84005023,US,USA,840,5023,Cleburne,Arkansas,US,35.53864922,-92.02640019,"Cleburne, Arkansas, US",35.82,-91.781,999999,23904,BATESVILLE 8 WNW,-0.2813507799999968,-0.24540018999999802,0.3733356595058149,TRUE,TRUE
131,84005025,US,USA,840,5025,Cleveland,Arkansas,US,33.89723187,-92.18537045,"Cleveland, Arkansas, US",34.18,-91.934,723417,93988,GRIDER FIELD AIRPORT,-0.2827681300000009,-0.251370449999996,0.3783449728447544,TRUE,TRUE
132,84005027,US,USA,840,5027,Columbia,Arkansas,US,33.21230701,-93.22642793,"Columbia, Arkansas, US",33.221,-92.814,723419,93992,S. AR RGNL AT GDWIN FLD AP,-0.008692989999993017,-0.4124279300000069,0.4125195335002096,TRUE,TRUE
133,84005029,US,USA,840,5029,Conway,Arkansas,US,35.26205537,-92.70506566,"Conway, Arkansas, US",35.258,-93.095,723429,53920,MUNICIPAL AIRPORT,0.004055369999996117,0.3899343399999964,0.3899554276286838,TRUE,TRUE
134,84005031,US,USA,840,5031,Craighead,Arkansas,US,35.83018283,-90.63235729,"Craighead, Arkansas, US",35.831,-90.646,723407,03953,JONESBORO MUNICIPAL ARPT,-8.171700000048077e-4,0.01364270999999917,0.013667161481192253,TRUE,TRUE
135,84005033,US,USA,840,5033,Crawford,Arkansas,US,35.58928601,-94.2446814,"Crawford, Arkansas, US",35.333,-94.363,723440,13964,FORT SMITH REGIONAL AIRPORT,0.25628601000000373,0.11831859999999494,0.28227966633762486,TRUE,TRUE
136,84005035,US,USA,840,5035,Crittenden,Arkansas,US,35.21247318,-90.30839406,"Crittenden, Arkansas, US",35.135,-90.234,722054,53959,WEST MEMPHIS MUNICIPAL APT,0.07747318000000547,-0.07439406000000304,0.1074084251006284,TRUE,TRUE
137,84005037,US,USA,840,5037,Cross,Arkansas,US,35.29631396,-90.77185818,"Cross, Arkansas, US",35.633,-91.167,720377,13917,NEWPORT MUNI,-0.3366860400000036,0.3951418200000063,0.5191286424806489,FALSE,FALSE
138,84005039,US,USA,840,5039,Dallas,Arkansas,US,33.97042763,-92.65167437,"Dallas, Arkansas, US",33.617,-92.767,723425,00373,HARRELL FIELD AIRPORT,0.3534276300000059,0.11532563000000096,0.371767522226348,TRUE,TRUE
139,84005041,US,USA,840,5041,Desha,Arkansas,US,33.83011025,-91.25500948,"Desha, Arkansas, US",33.483,-90.985,747680,13939,MID DELTA REGIONAL AIRPORT,0.34711025000000006,-0.2700094799999988,0.4397620321775543,TRUE,TRUE
140,84005043,US,USA,840,5043,Drew,Arkansas,US,33.59035001,-91.71777921,"Drew, Arkansas, US",33.636,-91.756,720175,53919,MONTCELO MUNI/ELLIS FLD AP,-0.04564999000000114,0.038220789999996896,0.05953780626815256,TRUE,TRUE
141,84005045,US,USA,840,5045,Faulkner,Arkansas,US,35.14719007,-92.33717519,"Faulkner, Arkansas, US",34.917,-92.15,723405,03930,LITTLE ROCK AFB AIRPORT,0.23019006999999903,-0.18717518999999072,0.2966850519964514,TRUE,TRUE
142,84005047,US,USA,840,5047,Franklin,Arkansas,US,35.51202821,-93.89299569,"Franklin, Arkansas, US",35.333,-94.363,723440,13964,FORT SMITH REGIONAL AIRPORT,0.17902820999999847,0.4700043099999931,0.5029464697106176,FALSE,FALSE
143,84005049,US,USA,840,5049,Fulton,Arkansas,US,36.38177105,-91.81729127,"Fulton, Arkansas, US",36.878,-91.903,723484,53901,WEST PLAINS MUNICIPAL ARPT,-0.49622895000000256,0.08570873000000745,0.5035763668167115,FALSE,FALSE
144,84005051,US,USA,840,5051,Garland,Arkansas,US,34.57692074,-93.14921604,"Garland, Arkansas, US",34.29,-93.06,723415,03962,MEMORIAL FIELD AIRPORT,0.28692073999999934,-0.08921603999999661,0.30047131782489356,TRUE,TRUE
145,84005053,US,USA,840,5053,Grant,Arkansas,US,34.29017991,-92.42320562,"Grant, Arkansas, US",34.18,-91.934,723417,93988,GRIDER FIELD AIRPORT,0.11017990999999938,-0.489205620000007,0.5014596207145688,FALSE,FALSE
146,84005055,US,USA,840,5055,Greene,Arkansas,US,36.1173546,-90.55832668,"Greene, Arkansas, US",35.831,-90.646,723407,03953,JONESBORO MUNICIPAL ARPT,0.2863545999999957,0.08767332000000749,0.2994754881137707,TRUE,TRUE
147,84005057,US,USA,840,5057,Hempstead,Arkansas,US,33.73325583,-93.66935133,"Hempstead, Arkansas, US",33.456,-93.988,723418,13977,TEXARKANA REGIONAL AIRPORT-WEBB FIELD,0.2772558299999943,0.31864867000000174,0.42238343973427245,TRUE,TRUE
148,84005059,US,USA,840,5059,Hot Spring,Arkansas,US,34.31709259,-92.95396325,"Hot Spring, Arkansas, US",34.29,-93.06,723415,03962,MEMORIAL FIELD AIRPORT,0.027092590000002303,0.10603675000000123,0.10944313949933539,TRUE,TRUE
149,84005061,US,USA,840,5061,Howard,Arkansas,US,34.09007427,-93.9934871,"Howard, Arkansas, US",34.05,-94.401,743312,53925,J.L. HELMS SEVIER CO ARPT,0.040074270000005185,0.4075129000000004,0.4094785840339439,TRUE,TRUE
150,84005063,US,USA,840,5063,Independence,Arkansas,US,35.74242707,-91.57001641,"Independence, Arkansas, US",35.726,-91.647,723448,53934,BATESVILLE REGIONAL ARPT,0.016427069999998878,0.07698359000001176,0.07871671841530727,TRUE,TRUE
151,84005065,US,USA,840,5065,Izard,Arkansas,US,36.09604046,-91.90847954,"Izard, Arkansas, US",35.82,-91.781,999999,23904,BATESVILLE 8 WNW,0.27604045999999727,-0.12747953999999595,0.304054877736932,TRUE,TRUE
152,84005067,US,USA,840,5067,Jackson,Arkansas,US,35.59802983,-91.21494602,"Jackson, Arkansas, US",35.633,-91.167,720377,13917,NEWPORT MUNI,-0.03497017000000113,-0.0479460199999977,0.05934419620880511,TRUE,TRUE
153,84005069,US,USA,840,5069,Jefferson,Arkansas,US,34.26767081,-91.92619839,"Jefferson, Arkansas, US",34.18,-91.934,723417,93988,GRIDER FIELD AIRPORT,0.08767080999999877,0.007801610000001347,0.08801724856326744,TRUE,TRUE
154,84005071,US,USA,840,5071,Johnson,Arkansas,US,35.56759135,-93.46036368,"Johnson, Arkansas, US",35.258,-93.095,723429,53920,MUNICIPAL AIRPORT,0.30959134999999804,-0.3653636800000015,0.478891869484088,TRUE,TRUE
155,84005073,US,USA,840,5073,Lafayette,Arkansas,US,33.24116713,-93.60677071,"Lafayette, Arkansas, US",33.456,-93.988,723418,13977,TEXARKANA REGIONAL AIRPORT-WEBB FIELD,-0.21483287000000217,0.38122928999999317,0.43759448532441164,TRUE,TRUE
156,84005075,US,USA,840,5075,Lawrence,Arkansas,US,36.04188196,-91.10867198,"Lawrence, Arkansas, US",36.125,-90.924,723406,93991,WALNUT RIDGE REGIONAL ARPT,-0.08311804000000222,-0.1846719799999903,0.20251505813286771,TRUE,TRUE
157,84005077,US,USA,840,5077,Lee,Arkansas,US,34.78498904,-90.78383866,"Lee, Arkansas, US",34.681,-90.347,722364,23903,TUNICA MUNICIPAL AIRPORT,0.10398904000000186,-0.4368386600000065,0.4490453599701519,TRUE,TRUE
158,84005079,US,USA,840,5079,Lincoln,Arkansas,US,33.95317155,-91.74002806,"Lincoln, Arkansas, US",34.18,-91.934,723417,93988,GRIDER FIELD AIRPORT,-0.2268284499999993,0.1939719399999973,0.2984564612079369,TRUE,TRUE
159,84005081,US,USA,840,5081,Little River,Arkansas,US,33.70375665,-94.23468591,"Little River, Arkansas, US",33.456,-93.988,723418,13977,TEXARKANA REGIONAL AIRPORT-WEBB FIELD,0.24775664999999947,-0.2466859099999965,0.34962450688095165,TRUE,TRUE
160,84005083,US,USA,840,5083,Logan,Arkansas,US,35.21413234,-93.71951016,"Logan, Arkansas, US",35.258,-93.095,723429,53920,MUNICIPAL AIRPORT,-0.04386766000000364,-0.6245101599999998,0.6260489689609762,FALSE,FALSE
161,84005085,US,USA,840,5085,Lonoke,Arkansas,US,34.75392199,-91.88742357,"Lonoke, Arkansas, US",34.917,-92.15,723405,03930,LITTLE ROCK AFB AIRPORT,-0.16307800999999955,0.26257643000000996,0.3090967792409201,TRUE,TRUE
162,84005087,US,USA,840,5087,Madison,Arkansas,US,36.01038185,-93.72524943,"Madison, Arkansas, US",36.176,-94.119,723434,03973,SPRINGDALE MUNICIPAL ARPT,-0.16561815000000024,0.3937505699999946,0.42716376600168604,TRUE,TRUE
163,84005089,US,USA,840,5089,Marion,Arkansas,US,36.26844485,-92.68451899,"Marion, Arkansas, US",36.291,-92.59,723447,03918,MARION COUNTY RGNL AIRPORT,-0.022555149999995194,-0.09451898999999742,0.09717290909580661,TRUE,TRUE
164,84005091,US,USA,840,5091,Miller,Arkansas,US,33.31403423,-93.89285258,"Miller, Arkansas, US",33.456,-93.988,723418,13977,TEXARKANA REGIONAL AIRPORT-WEBB FIELD,-0.14196577000000588,0.09514742000000354,0.17090146688765326,TRUE,TRUE
165,84005093,US,USA,840,5093,Mississippi,Arkansas,US,35.76271485,-90.0519437,"Mississippi, Arkansas, US",35.967,-89.95,723408,13814,ARKANSAS INTERNATIONAL AIRPORT,-0.20428514999999692,-0.10194369999999253,0.22830887078738252,TRUE,TRUE
166,84005095,US,USA,840,5095,Monroe,Arkansas,US,34.6815935,-91.20540287,"Monroe, Arkansas, US",34.6,-91.574,723416,13925,STUTTGART MUNICIPAL ARPT,0.08159349999999677,0.3685971299999977,0.3775199908435111,TRUE,TRUE
167,84005097,US,USA,840,5097,Montgomery,Arkansas,US,34.53704874,-93.65824478,"Montgomery, Arkansas, US",34.547,-93.578,723435,53921,MOUNT IDA,-0.009951259999994022,-0.08024478000000101,0.08085946013198483,TRUE,TRUE
168,84005099,US,USA,840,5099,Nevada,Arkansas,US,33.66340119,-93.30632432,"Nevada, Arkansas, US",33.617,-92.767,723425,00373,HARRELL FIELD AIRPORT,0.04640119000000453,-0.5393243200000057,0.541316721131802,FALSE,FALSE
169,84005101,US,USA,840,5101,Newton,Arkansas,US,35.91947491,-93.21612969,"Newton, Arkansas, US",36.267,-93.157,723450,13971,BOONE COUNTY AIRPORT,-0.34752509000000487,-0.05912969000000601,0.3525195149477661,TRUE,TRUE
170,84005103,US,USA,840,5103,Ouachita,Arkansas,US,33.58839816,-92.87795984,"Ouachita, Arkansas, US",33.617,-92.767,723425,00373,HARRELL FIELD AIRPORT,-0.028601840000000323,-0.1109598400000067,0.11458687247766519,TRUE,TRUE
171,84080005,US,USA,840,80005,Out of AR,Arkansas,US,0,0,"Out of AR, Arkansas, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
172,84005105,US,USA,840,5105,Perry,Arkansas,US,34.9459153,-92.94372564,"Perry, Arkansas, US",35.258,-93.095,723429,53920,MUNICIPAL AIRPORT,-0.31208469999999977,0.15127436000000216,0.34681521299893997,TRUE,TRUE
173,84005107,US,USA,840,5107,Phillips,Arkansas,US,34.43268455,-90.84800154,"Phillips, Arkansas, US",34.3,-90.512,720927,00314,FLETCHER FIELD AIRPORT,0.13268455000000046,-0.33600153999999804,0.3612509165262739,TRUE,TRUE
174,84005109,US,USA,840,5109,Pike,Arkansas,US,34.16250414,-93.65789349,"Pike, Arkansas, US",34.547,-93.578,723435,53921,MOUNT IDA,-0.38449585999999414,-0.07989349000000345,0.39270858928920277,TRUE,TRUE
175,84005111,US,USA,840,5111,Poinsett,Arkansas,US,35.57433534,-90.66268713,"Poinsett, Arkansas, US",35.831,-90.646,723407,03953,JONESBORO MUNICIPAL ARPT,-0.25666466000000554,-0.016687129999994,0.2572065473516472,TRUE,TRUE
176,84005113,US,USA,840,5113,Polk,Arkansas,US,34.48254879,-94.22728802,"Polk, Arkansas, US",34.545,-94.203,720172,53996,MENA INTERMOUNTAIN MUNICIPAL AIRPORT,-0.06245120999999898,-0.024288020000000188,0.06700792151667131,TRUE,TRUE
177,84005115,US,USA,840,5115,Pope,Arkansas,US,35.44871474,-93.03212219,"Pope, Arkansas, US",35.258,-93.095,723429,53920,MUNICIPAL AIRPORT,0.1907147399999971,0.06287781000000336,0.20081267650141765,TRUE,TRUE
178,84005117,US,USA,840,5117,Prairie,Arkansas,US,34.83624419,-91.55162157,"Prairie, Arkansas, US",34.6,-91.574,723416,13925,STUTTGART MUNICIPAL ARPT,0.23624419000000074,0.02237843000000339,0.2373017307944076,TRUE,TRUE
179,84005119,US,USA,840,5119,Pulaski,Arkansas,US,34.77054088,-92.31355101,"Pulaski, Arkansas, US",34.727,-92.239,723403,13963,ADAMS FIELD AIRPORT,0.04354088000000189,-0.07455100999999331,0.08633458937872854,TRUE,TRUE
180,84005121,US,USA,840,5121,Randolph,Arkansas,US,36.3415714,-91.02455531,"Randolph, Arkansas, US",36.125,-90.924,723406,93991,WALNUT RIDGE REGIONAL ARPT,0.21657139999999941,-0.10055530999999007,0.23877717995477257,TRUE,TRUE
181,84005125,US,USA,840,5125,Saline,Arkansas,US,34.64916145,-92.67583224,"Saline, Arkansas, US",34.727,-92.239,723403,13963,ADAMS FIELD AIRPORT,-0.07783854999999562,-0.4368322400000011,0.44371302186156353,TRUE,TRUE
182,84005127,US,USA,840,5127,Scott,Arkansas,US,34.85588887,-94.0632176,"Scott, Arkansas, US",34.545,-94.203,720172,53996,MENA INTERMOUNTAIN MUNICIPAL AIRPORT,0.31088886999999943,0.13978240000000142,0.3408680226123256,TRUE,TRUE
183,84005129,US,USA,840,5129,Searcy,Arkansas,US,35.9109364,-92.69936482,"Searcy, Arkansas, US",35.6,-92.45,720401,00133,CLINTON MUNICIPAL AIRPORT,0.31093639999999567,-0.2493648199999967,0.3985777945377641,TRUE,TRUE
184,84005131,US,USA,840,5131,Sebastian,Arkansas,US,35.19605503,-94.27162713,"Sebastian, Arkansas, US",35.333,-94.363,723440,13964,FORT SMITH REGIONAL AIRPORT,-0.13694497000000183,0.09137287000000072,0.1646296637314747,TRUE,TRUE
185,84005133,US,USA,840,5133,Sevier,Arkansas,US,33.99780401,-94.2424869,"Sevier, Arkansas, US",34.05,-94.401,743312,53925,J.L. HELMS SEVIER CO ARPT,-0.0521959899999942,0.1585130999999933,0.1668856621872813,TRUE,TRUE
186,84005135,US,USA,840,5135,Sharp,Arkansas,US,36.16258158,-91.47819342,"Sharp, Arkansas, US",35.82,-91.781,999999,23904,BATESVILLE 8 WNW,0.34258158000000094,0.30280658000000926,0.45722419429268946,TRUE,TRUE
187,84005123,US,USA,840,5123,St. Francis,Arkansas,US,35.02201976,-90.74828138,"St. Francis, Arkansas, US",35.135,-90.234,722054,53959,WEST MEMPHIS MUNICIPAL APT,-0.11298023999999884,-0.5142813799999999,0.5265452235517493,FALSE,FALSE
188,84005137,US,USA,840,5137,Stone,Arkansas,US,35.86251946,-92.15684085,"Stone, Arkansas, US",35.82,-91.781,999999,23904,BATESVILLE 8 WNW,0.042519460000001175,-0.3758408499999888,0.3782383494668484,TRUE,TRUE
189,84090005,US,USA,840,90005,Unassigned,Arkansas,US,0,0,"Unassigned, Arkansas, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
190,84005139,US,USA,840,5139,Union,Arkansas,US,33.16887091,-92.59746952,"Union, Arkansas, US",33.221,-92.814,723419,93992,S. AR RGNL AT GDWIN FLD AP,-0.052129089999993994,0.21653047999998876,0.22271706444108186,TRUE,TRUE
191,84005141,US,USA,840,5141,Van Buren,Arkansas,US,35.58095779,-92.51295036,"Van Buren, Arkansas, US",35.6,-92.45,720401,00133,CLINTON MUNICIPAL AIRPORT,-0.019042210000002058,-0.06295036000000209,0.06576742039805152,TRUE,TRUE
192,84005143,US,USA,840,5143,Washington,Arkansas,US,35.976844,-94.21800746,"Washington, Arkansas, US",36.01,-94.169,723445,93993,DRAKE FIELD AIRPORT,-0.03315599999999819,-0.04900745999999856,0.059169683721069004,TRUE,TRUE
193,84005145,US,USA,840,5145,White,Arkansas,US,35.25688493,-91.74908296,"White, Arkansas, US",35.212,-91.737,722188,53985,SEARCY MUNICIPAL AIRPORT,0.04488492999999494,-0.012082960000000753,0.04648284482974406,TRUE,TRUE
194,84005147,US,USA,840,5147,Woodruff,Arkansas,US,35.18902527,-91.2439489,"Woodruff, Arkansas, US",35.212,-91.737,722188,53985,SEARCY MUNICIPAL AIRPORT,-0.022974730000001387,0.4930510999999882,0.49358608715174634,TRUE,TRUE
195,84005149,US,USA,840,5149,Yell,Arkansas,US,35.00292371,-93.41171338,"Yell, Arkansas, US",35.258,-93.095,723429,53920,MUNICIPAL AIRPORT,-0.2550762900000052,-0.31671337999999594,0.40665867603088046,TRUE,TRUE
196,84006001,US,USA,840,6001,Alameda,California,US,37.64629437,-121.8929271,"Alameda, California, US",37.693,-121.814,724927,23285,LIVERMORE MUNICIPAL ARPT,-0.046705629999998166,-0.07892710000000136,0.09171097528707751,TRUE,TRUE
197,84006003,US,USA,840,6003,Alpine,California,US,38.59678594,-119.8223594,"Alpine, California, US",38.898,-119.995,725847,93230,LAKE TAHOE AIRPORT,-0.3012140600000066,0.17264060000000825,0.34718105753345824,TRUE,TRUE
198,84006005,US,USA,840,6005,Amador,California,US,38.44583082,-120.65696,"Amador, California, US",38.717,-120.75,720645,00227,PLACERVILLE AIRPORT,-0.2711691800000011,0.09304000000000201,0.2866865287764205,TRUE,TRUE
199,84006007,US,USA,840,6007,Butte,California,US,39.66727762,-121.6005252,"Butte, California, US",39.49,-121.618,745048,93210,OROVILLE MUNICIPAL AIRPORT,0.17727761999999814,0.017474799999988022,0.178136810311354,TRUE,TRUE
200,84006009,US,USA,840,6009,Calaveras,California,US,38.20537103,-120.552913,"Calaveras, California, US",38.146,-120.648,720681,99999,CALAVERAS CO MAURY RASMUSSEN FLD,0.05937103000000121,0.09508699999999237,0.11210020861826972,TRUE,TRUE
201,84006011,US,USA,840,6011,Colusa,California,US,39.17881957,-122.2331726,"Colusa, California, US",39.102,-121.568,724838,93205,YUBA COUNTRY AIRPORT,0.07681957000000494,-0.6651726000000053,0.6695937829204754,FALSE,FALSE
202,84006013,US,USA,840,6013,Contra Costa,California,US,37.91923498,-121.9289527,"Contra Costa, California, US",37.992,-122.055,724950,23254,BUCHANAN FIELD AIRPORT,-0.07276501999999851,0.1260473000000104,0.14554267406122787,TRUE,TRUE
203,84006015,US,USA,840,6015,Del Norte,California,US,41.74228275,-123.8974063,"Del Norte, California, US",41.745,-124.183,994012,99999,CRESCENT CITY,-0.0027172499999963406,0.28559370000000683,0.2856066261963409,TRUE,TRUE
204,84006017,US,USA,840,6017,El Dorado,California,US,38.77965956,-120.5233166,"El Dorado, California, US",38.717,-120.75,720645,00227,PLACERVILLE AIRPORT,0.06265956000000017,0.22668339999999887,0.23518414975281202,TRUE,TRUE
205,84006019,US,USA,840,6019,Fresno,California,US,36.75733899,-119.6466953,"Fresno, California, US",36.78,-119.719,723890,93193,FRESNO YOSEMITE INTERNATIONAL AIRPORT,-0.022661010000000203,0.07230469999998945,0.07577262709124308,TRUE,TRUE
206,84006021,US,USA,840,6021,Glenn,California,US,39.59875897,-122.3938452,"Glenn, California, US",39.8,-121.85,724973,93203,CHICO MUNICIPAL AIRPORT,-0.2012410299999985,-0.5438452000000069,0.5798840864504801,FALSE,FALSE
207,84006023,US,USA,840,6023,Humboldt,California,US,40.69923009,-123.876044,"Humboldt, California, US",40.81,-124.16,725940,24213,WOODLEY ISLAND (NEW 10/94),-0.11076991000000191,0.28395600000000343,0.30479662546919783,TRUE,TRUE
208,84006025,US,USA,840,6025,Imperial,California,US,33.0393082,-115.3669042,"Imperial, California, US",32.834,-115.579,747185,03144,IMPERIAL COUNTY AIRPORT,0.2053081999999975,0.21209580000000017,0.2951882202339366,TRUE,TRUE
209,84006027,US,USA,840,6027,Inyo,California,US,36.51112084,-117.4111978,"Inyo, California, US",36.602,-117.145,999999,53139,STOVEPIPE WELLS 1 SW,-0.09087916000000007,-0.2661978000000005,0.2812832921578277,TRUE,TRUE
