"","UID","iso2","iso3","code3","FIPS","Admin2","Province_State","Country_Region","Lat","Long_","Combined_Key","latStation","longStation","usaf","wban","station"
"152",84005067,"US","USA",840,5067,"Jackson","Arkansas","US",35.59802983,-91.21494602,"Jackson, Arkansas, US",35.633,-91.167,"720377","13917","NEWPORT MUNI"
"153",84005069,"US","USA",840,5069,"Jefferson","Arkansas","US",34.26767081,-91.92619839,"Jefferson, Arkansas, US",34.18,-91.934,"723417","93988","GRIDER FIELD AIRPORT"
"154",84005071,"US","USA",840,5071,"Johnson","Arkansas","US",35.56759135,-93.46036368,"Johnson, Arkansas, US",35.258,-93.095,"723429","53920","MUNICIPAL AIRPORT"
"155",84005073,"US","USA",840,5073,"Lafayette","Arkansas","US",33.24116713,-93.60677071,"Lafayette, Arkansas, US",33.456,-93.988,"723418","13977","TEXARKANA REGIONAL AIRPORT-WEBB FIELD"
"156",84005075,"US","USA",840,5075,"Lawrence","Arkansas","US",36.04188196,-91.10867198,"Lawrence, Arkansas, US",36.125,-90.924,"723406","93991","WALNUT RIDGE REGIONAL ARPT"
"157",84005077,"US","USA",840,5077,"Lee","Arkansas","US",34.78498904,-90.78383866,"Lee, Arkansas, US",34.681,-90.347,"722364","23903","TUNICA MUNICIPAL AIRPORT"
"158",84005079,"US","USA",840,5079,"Lincoln","Arkansas","US",33.95317155,-91.74002806,"Lincoln, Arkansas, US",34.18,-91.934,"723417","93988","GRIDER FIELD AIRPORT"
"159",84005081,"US","USA",840,5081,"Little River","Arkansas","US",33.70375665,-94.23468591,"Little River, Arkansas, US",33.456,-93.988,"723418","13977","TEXARKANA REGIONAL AIRPORT-WEBB FIELD"
"160",84005083,"US","USA",840,5083,"Logan","Arkansas","US",35.21413234,-93.71951016,"Logan, Arkansas, US",35.258,-93.095,"723429","53920","MUNICIPAL AIRPORT"
"161",84005085,"US","USA",840,5085,"Lonoke","Arkansas","US",34.75392199,-91.88742357,"Lonoke, Arkansas, US",34.917,-92.15,"723405","03930","LITTLE ROCK AFB AIRPORT"
"162",84005087,"US","USA",840,5087,"Madison","Arkansas","US",36.01038185,-93.72524943,"Madison, Arkansas, US",36.176,-94.119,"723434","03973","SPRINGDALE MUNICIPAL ARPT"
"163",84005089,"US","USA",840,5089,"Marion","Arkansas","US",36.26844485,-92.68451899,"Marion, Arkansas, US",36.291,-92.59,"723447","03918","MARION COUNTY RGNL AIRPORT"
"164",84005091,"US","USA",840,5091,"Miller","Arkansas","US",33.31403423,-93.89285258,"Miller, Arkansas, US",33.456,-93.988,"723418","13977","TEXARKANA REGIONAL AIRPORT-WEBB FIELD"
"165",84005093,"US","USA",840,5093,"Mississippi","Arkansas","US",35.76271485,-90.0519437,"Mississippi, Arkansas, US",35.967,-89.95,"723408","13814","ARKANSAS INTERNATIONAL AIRPORT"
"166",84005095,"US","USA",840,5095,"Monroe","Arkansas","US",34.6815935,-91.20540287,"Monroe, Arkansas, US",34.6,-91.574,"723416","13925","STUTTGART MUNICIPAL ARPT"
"167",84005097,"US","USA",840,5097,"Montgomery","Arkansas","US",34.53704874,-93.65824478,"Montgomery, Arkansas, US",34.547,-93.578,"723435","53921","MOUNT IDA"
"168",84005099,"US","USA",840,5099,"Nevada","Arkansas","US",33.66340119,-93.30632432,"Nevada, Arkansas, US",33.617,-92.767,"723425","00373","HARRELL FIELD AIRPORT"
"169",84005101,"US","USA",840,5101,"Newton","Arkansas","US",35.91947491,-93.21612969,"Newton, Arkansas, US",36.267,-93.157,"723450","13971","BOONE COUNTY AIRPORT"
"170",84005103,"US","USA",840,5103,"Ouachita","Arkansas","US",33.58839816,-92.87795984,"Ouachita, Arkansas, US",33.617,-92.767,"723425","00373","HARRELL FIELD AIRPORT"
"171",84080005,"US","USA",840,80005,"Out of AR","Arkansas","US",0,0,"Out of AR, Arkansas, US",0,0,"538660","99999","BOGUS CHINESE"
"172",84005105,"US","USA",840,5105,"Perry","Arkansas","US",34.9459153,-92.94372564,"Perry, Arkansas, US",35.258,-93.095,"723429","53920","MUNICIPAL AIRPORT"
"173",84005107,"US","USA",840,5107,"Phillips","Arkansas","US",34.43268455,-90.84800154,"Phillips, Arkansas, US",34.3,-90.512,"720927","00314","FLETCHER FIELD AIRPORT"
"174",84005109,"US","USA",840,5109,"Pike","Arkansas","US",34.16250414,-93.65789349,"Pike, Arkansas, US",34.547,-93.578,"723435","53921","MOUNT IDA"
"175",84005111,"US","USA",840,5111,"Poinsett","Arkansas","US",35.57433534,-90.66268713,"Poinsett, Arkansas, US",35.831,-90.646,"723407","03953","JONESBORO MUNICIPAL ARPT"
"176",84005113,"US","USA",840,5113,"Polk","Arkansas","US",34.48254879,-94.22728802,"Polk, Arkansas, US",34.545,-94.203,"720172","53996","MENA INTERMOUNTAIN MUNICIPAL AIRPORT"
"177",84005115,"US","USA",840,5115,"Pope","Arkansas","US",35.44871474,-93.03212219,"Pope, Arkansas, US",35.258,-93.095,"723429","53920","MUNICIPAL AIRPORT"
"178",84005117,"US","USA",840,5117,"Prairie","Arkansas","US",34.83624419,-91.55162157,"Prairie, Arkansas, US",34.6,-91.574,"723416","13925","STUTTGART MUNICIPAL ARPT"
"179",84005119,"US","USA",840,5119,"Pulaski","Arkansas","US",34.77054088,-92.31355101,"Pulaski, Arkansas, US",34.727,-92.239,"723403","13963","ADAMS FIELD AIRPORT"
"180",84005121,"US","USA",840,5121,"Randolph","Arkansas","US",36.3415714,-91.02455531,"Randolph, Arkansas, US",36.125,-90.924,"723406","93991","WALNUT RIDGE REGIONAL ARPT"
"181",84005125,"US","USA",840,5125,"Saline","Arkansas","US",34.64916145,-92.67583224,"Saline, Arkansas, US",34.727,-92.239,"723403","13963","ADAMS FIELD AIRPORT"
"182",84005127,"US","USA",840,5127,"Scott","Arkansas","US",34.85588887,-94.0632176,"Scott, Arkansas, US",34.545,-94.203,"720172","53996","MENA INTERMOUNTAIN MUNICIPAL AIRPORT"
"183",84005129,"US","USA",840,5129,"Searcy","Arkansas","US",35.9109364,-92.69936482,"Searcy, Arkansas, US",35.6,-92.45,"720401","00133","CLINTON MUNICIPAL AIRPORT"
"184",84005131,"US","USA",840,5131,"Sebastian","Arkansas","US",35.19605503,-94.27162713,"Sebastian, Arkansas, US",35.333,-94.363,"723440","13964","FORT SMITH REGIONAL AIRPORT"
"185",84005133,"US","USA",840,5133,"Sevier","Arkansas","US",33.99780401,-94.2424869,"Sevier, Arkansas, US",34.05,-94.401,"743312","53925","J.L. HELMS SEVIER CO ARPT"
"186",84005135,"US","USA",840,5135,"Sharp","Arkansas","US",36.16258158,-91.47819342,"Sharp, Arkansas, US",35.82,-91.781,"999999","23904","BATESVILLE 8 WNW"
"187",84005123,"US","USA",840,5123,"St. Francis","Arkansas","US",35.02201976,-90.74828138,"St. Francis, Arkansas, US",35.135,-90.234,"722054","53959","WEST MEMPHIS MUNICIPAL APT"
"188",84005137,"US","USA",840,5137,"Stone","Arkansas","US",35.86251946,-92.15684085,"Stone, Arkansas, US",35.82,-91.781,"999999","23904","BATESVILLE 8 WNW"
"189",84090005,"US","USA",840,90005,"Unassigned","Arkansas","US",0,0,"Unassigned, Arkansas, US",0,0,"538660","99999","BOGUS CHINESE"
"190",84005139,"US","USA",840,5139,"Union","Arkansas","US",33.16887091,-92.59746952,"Union, Arkansas, US",33.221,-92.814,"723419","93992","S. AR RGNL AT GDWIN FLD AP"
"191",84005141,"US","USA",840,5141,"Van Buren","Arkansas","US",35.58095779,-92.51295036,"Van Buren, Arkansas, US",35.6,-92.45,"720401","00133","CLINTON MUNICIPAL AIRPORT"
"192",84005143,"US","USA",840,5143,"Washington","Arkansas","US",35.976844,-94.21800746,"Washington, Arkansas, US",36.01,-94.169,"723445","93993","DRAKE FIELD AIRPORT"
"193",84005145,"US","USA",840,5145,"White","Arkansas","US",35.25688493,-91.74908296,"White, Arkansas, US",35.212,-91.737,"722188","53985","SEARCY MUNICIPAL AIRPORT"
"194",84005147,"US","USA",840,5147,"Woodruff","Arkansas","US",35.18902527,-91.2439489,"Woodruff, Arkansas, US",35.212,-91.737,"722188","53985","SEARCY MUNICIPAL AIRPORT"
"195",84005149,"US","USA",840,5149,"Yell","Arkansas","US",35.00292371,-93.41171338,"Yell, Arkansas, US",35.258,-93.095,"723429","53920","MUNICIPAL AIRPORT"
"196",84006001,"US","USA",840,6001,"Alameda","California","US",37.64629437,-121.8929271,"Alameda, California, US",37.693,-121.814,"724927","23285","LIVERMORE MUNICIPAL ARPT"
"197",84006003,"US","USA",840,6003,"Alpine","California","US",38.59678594,-119.8223594,"Alpine, California, US",38.898,-119.995,"725847","93230","LAKE TAHOE AIRPORT"
"198",84006005,"US","USA",840,6005,"Amador","California","US",38.44583082,-120.65696,"Amador, California, US",38.717,-120.75,"720645","00227","PLACERVILLE AIRPORT"
"199",84006007,"US","USA",840,6007,"Butte","California","US",39.66727762,-121.6005252,"Butte, California, US",39.49,-121.618,"745048","93210","OROVILLE MUNICIPAL AIRPORT"
"200",84006009,"US","USA",840,6009,"Calaveras","California","US",38.20537103,-120.552913,"Calaveras, California, US",38.146,-120.648,"720681","99999","CALAVERAS CO MAURY RASMUSSEN FLD"
"201",84006011,"US","USA",840,6011,"Colusa","California","US",39.17881957,-122.2331726,"Colusa, California, US",39.102,-121.568,"724838","93205","YUBA COUNTRY AIRPORT"
"202",84006013,"US","USA",840,6013,"Contra Costa","California","US",37.91923498,-121.9289527,"Contra Costa, California, US",37.992,-122.055,"724950","23254","BUCHANAN FIELD AIRPORT"
"203",84006015,"US","USA",840,6015,"Del Norte","California","US",41.74228275,-123.8974063,"Del Norte, California, US",41.745,-124.183,"994012","99999","CRESCENT CITY"
"204",84006017,"US","USA",840,6017,"El Dorado","California","US",38.77965956,-120.5233166,"El Dorado, California, US",38.717,-120.75,"720645","00227","PLACERVILLE AIRPORT"
"205",84006019,"US","USA",840,6019,"Fresno","California","US",36.75733899,-119.6466953,"Fresno, California, US",36.78,-119.719,"723890","93193","FRESNO YOSEMITE INTERNATIONAL AIRPORT"
"206",84006021,"US","USA",840,6021,"Glenn","California","US",39.59875897,-122.3938452,"Glenn, California, US",39.8,-121.85,"724973","93203","CHICO MUNICIPAL AIRPORT"
"207",84006023,"US","USA",840,6023,"Humboldt","California","US",40.69923009,-123.876044,"Humboldt, California, US",40.81,-124.16,"725940","24213","WOODLEY ISLAND (NEW 10/94)"
"208",84006025,"US","USA",840,6025,"Imperial","California","US",33.0393082,-115.3669042,"Imperial, California, US",32.834,-115.579,"747185","03144","IMPERIAL COUNTY AIRPORT"
"209",84006027,"US","USA",840,6027,"Inyo","California","US",36.51112084,-117.4111978,"Inyo, California, US",36.602,-117.145,"999999","53139","STOVEPIPE WELLS 1 SW"
"210",84006029,"US","USA",840,6029,"Kern","California","US",35.34329425,-118.7277796,"Kern, California, US",35.434,-119.054,"723840","23155","MEADOWS FIELD AIRPORT"
"211",84006031,"US","USA",840,6031,"Kings","California","US",36.07409056,-119.8159973,"Kings, California, US",36.333,-119.95,"747020","23110","NAVAL AIR STATION"
"212",84006033,"US","USA",840,6033,"Lake","California","US",39.10124298,-122.7536244,"Lake, California, US",39.126,-123.201,"725905","23275","UKIAH MUNICIPAL AIRPORT"
"213",84006035,"US","USA",840,6035,"Lassen","California","US",40.67311306,-120.5935099,"Lassen, California, US",40.376,-120.573,"725837","99999","SUSANVILLE MUNI"
"214",84006037,"US","USA",840,6037,"Los Angeles","California","US",34.30828379,-118.2282411,"Los Angeles, California, US",34.201,-118.358,"722880","23152","BURBANK-GLENDALE-PASA ARPT"
"215",84006039,"US","USA",840,6039,"Madera","California","US",37.21513971,-119.7665589,"Madera, California, US",36.988,-120.111,"745046","93242","MADERA MUNICIPAL AIRPORT"
"216",84006041,"US","USA",840,6041,"Marin","California","US",38.07122463,-122.7210631,"Marin, California, US",38.15,-122.55,"720406","00135","GNOSS FIELD AIRPORT"
"217",84006043,"US","USA",840,6043,"Mariposa","California","US",37.57978556,-119.9073334,"Mariposa, California, US",37.759,-119.821,"999999","53150","YOSEMITE VILLAGE 12 W"
"218",84006045,"US","USA",840,6045,"Mendocino","California","US",39.4381191,-123.3911313,"Mendocino, California, US",39.126,-123.201,"725905","23275","UKIAH MUNICIPAL AIRPORT"
"219",84006047,"US","USA",840,6047,"Merced","California","US",37.18922369,-120.7209035,"Merced, California, US",37.238,-120.883,"999999","93243","MERCED 23 WSW"
"220",84006049,"US","USA",840,6049,"Modoc","California","US",41.58965602,-120.7244817,"Modoc, California, US",41.491,-120.564,"725958","94299","ALTURAS MUNICIPAL AIRPORT"
"221",84006051,"US","USA",840,6051,"Mono","California","US",37.93899289,-118.8872409,"Mono, California, US",37.633,-118.85,"723894","03181","MAMMOTH YOSEMITE AIRPORT"
"222",84006053,"US","USA",840,6053,"Monterey","California","US",36.21862405,-121.2413397,"Monterey, California, US",36.664,-121.608,"725930","23233","SALINAS MUNICIPAL AIRPORT"
"223",84006055,"US","USA",840,6055,"Napa","California","US",38.50735751,-122.332839,"Napa, California, US",38.21,-122.285,"724955","93227","NAPA COUNTY AIRPORT"
"224",84006057,"US","USA",840,6057,"Nevada","California","US",39.30394768,-120.7627281,"Nevada, California, US",39.277,-120.71,"725845","23225","BLUE CANYON - NYACK ARPT"
"225",84006059,"US","USA",840,6059,"Orange","California","US",33.70147516,-117.7645998,"Orange, California, US",33.68,-117.866,"722977","93184","J. WAYNE APT-ORANGE CO APT"
"226",84080006,"US","USA",840,80006,"Out of CA","California","US",0,0,"Out of CA, California, US",0,0,"538660","99999","BOGUS CHINESE"
"227",84006061,"US","USA",840,6061,"Placer","California","US",39.06167234,-120.7240569,"Placer, California, US",39.277,-120.71,"725845","23225","BLUE CANYON - NYACK ARPT"
"228",84006063,"US","USA",840,6063,"Plumas","California","US",40.00355989,-120.8395236,"Plumas, California, US",40.376,-120.573,"725837","99999","SUSANVILLE MUNI"
"229",84006065,"US","USA",840,6065,"Riverside","California","US",33.74314981,-115.9933578,"Riverside, California, US",33.627,-116.159,"747187","03104","DESERT RESORTS RGNL ARPT"
"230",84006067,"US","USA",840,6067,"Sacramento","California","US",38.45106826,-121.3425374,"Sacramento, California, US",38.555,-121.418,"999999","23271","DOWNTOWN"
"231",84006069,"US","USA",840,6069,"San Benito","California","US",36.60308176,-121.069975,"San Benito, California, US",36.9,-121.417,"749179","00392","HOLLISTER MUNICIPAL AIRPORT"
"232",84006071,"US","USA",840,6071,"San Bernardino","California","US",34.84060306,-116.1774685,"San Bernardino, California, US",34.854,-116.786,"723815","23161","BARSTOW-DAGGETT AIRPORT"
"233",84006073,"US","USA",840,6073,"San Diego","California","US",33.03484597,-116.7365326,"San Diego, California, US",33.038,-116.916,"745056","53120","RAMONA AIRPORT"
"234",84006075,"US","USA",840,6075,"San Francisco","California","US",37.75215114,-122.4385672,"San Francisco, California, US",37.771,-122.427,"999999","23272","DOWNTOWN"
"235",84006077,"US","USA",840,6077,"San Joaquin","California","US",37.93433732,-121.2730061,"San Joaquin, California, US",37.889,-121.226,"724920","23237","STOCKTON METROPOLITAN AIRPORT"
"236",84006079,"US","USA",840,6079,"San Luis Obispo","California","US",35.38822029,-120.4039028,"San Luis Obispo, California, US",35.237,-120.641,"722897","93206","SAN LUIS CO REGIONAL ARPT"
"237",84006081,"US","USA",840,6081,"San Mateo","California","US",37.4228808,-122.3275546,"San Mateo, California, US",37.517,-122.25,"724938","93231","SAN CARLOS AIRPORT"
"238",84006083,"US","USA",840,6083,"Santa Barbara","California","US",34.65329488,-120.0188492,"Santa Barbara, California, US",34.607,-120.076,"723762","93244","SANTA YNEZ AIRPORT"
"239",84006085,"US","USA",840,6085,"Santa Clara","California","US",37.23104908,-121.6970462,"Santa Clara, California, US",37.333,-121.817,"724946","93232","REID-HILLVIEW AIRPORT OF SANTA CLARA COUNTY"
"240",84006087,"US","USA",840,6087,"Santa Cruz","California","US",37.05580291,-122.0066524,"Santa Cruz, California, US",36.936,-121.789,"745058","23277","WATSONVILLE MUNICIPAL ARPT"
"241",84006089,"US","USA",840,6089,"Shasta","California","US",40.76391419,-122.0396884,"Shasta, California, US",40.518,-122.299,"725920","24257","REDDING MUNICIPAL AIRPORT"
"242",84006091,"US","USA",840,6091,"Sierra","California","US",39.57713498,-120.5200701,"Sierra, California, US",39.277,-120.71,"725845","23225","BLUE CANYON - NYACK ARPT"
"243",84006093,"US","USA",840,6093,"Siskiyou","California","US",41.59198861,-122.5407434,"Siskiyou, California, US",41.781,-122.468,"725955","24259","SISKIYOU COUNTY AIRPORT"
"244",84006095,"US","USA",840,6095,"Solano","California","US",38.26827353,-121.9357113,"Solano, California, US",38.267,-121.933,"745160","23202","TRAVIS AIR FORCE BASE"
"245",84006097,"US","USA",840,6097,"Sonoma","California","US",38.52746429,-122.8862506,"Sonoma, California, US",38.504,-122.81,"724957","23213","SONOMA COUNTY AIRPORT"
"246",84006099,"US","USA",840,6099,"Stanislaus","California","US",37.55862499,-120.9970722,"Stanislaus, California, US",37.624,-120.951,"724926","23258","MDSTO CTY-CO H SHAM FD APT"
"247",84006101,"US","USA",840,6101,"Sutter","California","US",39.03417539,-121.6945899,"Sutter, California, US",39.102,-121.568,"724838","93205","YUBA COUNTRY AIRPORT"
"248",84006103,"US","USA",840,6103,"Tehama","California","US",40.12570935,-122.2370171,"Tehama, California, US",40.152,-122.254,"725910","24216","RED BLUFF MUNICIPAL ARPT"
"249",84006105,"US","USA",840,6105,"Trinity","California","US",40.6491767,-123.114713,"Trinity, California, US",40.747,-122.922,"720193","00117","LONNIE POOL FIELD WEAVERVILLE AIRPORT"
"250",84006107,"US","USA",840,6107,"Tulare","California","US",36.22026558,-118.8020203,"Tulare, California, US",36.029,-119.063,"723895","23149","PORTERVILLE MUNICIPAL ARPT"
"251",84006109,"US","USA",840,6109,"Tuolumne","California","US",38.02644018,-119.9525093,"Tuolumne, California, US",37.759,-119.821,"999999","53150","YOSEMITE VILLAGE 12 W"
"252",84090006,"US","USA",840,90006,"Unassigned","California","US",0,0,"Unassigned, California, US",0,0,"538660","99999","BOGUS CHINESE"
"253",84006111,"US","USA",840,6111,"Ventura","California","US",34.44465746,-119.0910613,"Ventura, California, US",34.217,-119.083,"723926","23136","CAMARILLO AIRPORT"
"254",84006113,"US","USA",840,6113,"Yolo","California","US",38.68278902,-121.9018288,"Yolo, California, US",38.533,-121.783,"720576","00174","UNIVERSITY AIRPORT"
"255",84006115,"US","USA",840,6115,"Yuba","California","US",39.26255932,-121.3535644,"Yuba, California, US",39.133,-121.433,"724837","93216","BEALE AIR FORCE BASE"
"256",84008001,"US","USA",840,8001,"Adams","Colorado","US",39.87432092,-104.3362578,"Adams, Colorado, US",39.784,-104.538,"724694","00450","FRONT RANGE AIRPORT"
"257",84008003,"US","USA",840,8003,"Alamosa","Colorado","US",37.57250606,-105.7885451,"Alamosa, Colorado, US",37.439,-105.861,"724620","23061","SAN LUIS VALLEY REGIONAL AIRPORT"
"258",84008005,"US","USA",840,8005,"Arapahoe","Colorado","US",39.64977461,-104.3353617,"Arapahoe, Colorado, US",39.784,-104.538,"724694","00450","FRONT RANGE AIRPORT"
"259",84008007,"US","USA",840,8007,"Archuleta","Colorado","US",37.19474156,-107.0476867,"Archuleta, Colorado, US",37.283,-107.05,"720539","00165","STEVENS FIELD AIRPORT"
"260",84008009,"US","USA",840,8009,"Baca","Colorado","US",37.31940883,-102.5603223,"Baca, Colorado, US",37.283,-102.614,"724646","03028","COMANCHE NATIONAL GRASSLAND"
"261",84008011,"US","USA",840,8011,"Bent","Colorado","US",37.95474293,-103.0720195,"Bent, Colorado, US",38.072,-102.687,"724636","03013","LAMAR MUNICIPAL AIRPORT"
"262",84008013,"US","USA",840,8013,"Boulder","Colorado","US",40.09313619,-105.3546767,"Boulder, Colorado, US",40.033,-105.217,"720533","00160","BOULDER MUNICIPAL AIRPORT"
"263",84008014,"US","USA",840,8014,"Broomfield","Colorado","US",39.95998787,-105.0566324,"Broomfield, Colorado, US",40.017,-105.05,"720534","00161","ERIE MUNICIPAL AIRPORT"
"264",84008015,"US","USA",840,8015,"Chaffee","Colorado","US",38.74745778,-106.1926573,"Chaffee, Colorado, US",38.783,-106.217,"726391","00385","BALD MOUNTAIN COTTONWOOD PASS"
"265",84008017,"US","USA",840,8017,"Cheyenne","Colorado","US",38.82777431,-102.6032558,"Cheyenne, Colorado, US",39.245,-102.284,"724689","03026","KIT CARSON COUNTY AIRPORT"
"266",84008019,"US","USA",840,8019,"Clear Creek","Colorado","US",39.68864463,-105.6463118,"Clear Creek, Colorado, US",39.8,-105.766,"720385","00419","BERTHOUD PASS"
"267",84008021,"US","USA",840,8021,"Conejos","Colorado","US",37.201606,-106.1917488,"Conejos, Colorado, US",37.439,-105.861,"724620","23061","SAN LUIS VALLEY REGIONAL AIRPORT"
"268",84008023,"US","USA",840,8023,"Costilla","Colorado","US",37.27732493,-105.4276548,"Costilla, Colorado, US",37.5,-105.167,"740002","03042","LA VETA PASS AWOS-3 ARPT"
"269",84008025,"US","USA",840,8025,"Crowley","Colorado","US",38.32608609,-103.7844965,"Crowley, Colorado, US",38.049,-103.513,"724635","23067","LA JUNTA MUNICIPAL AIRPORT"
"270",84008027,"US","USA",840,8027,"Custer","Colorado","US",38.10883162,-105.3683478,"Custer, Colorado, US",37.5,-105.167,"740002","03042","LA VETA PASS AWOS-3 ARPT"
"271",84008029,"US","USA",840,8029,"Delta","Colorado","US",38.86246243,-107.8631342,"Delta, Colorado, US",38.783,-108.067,"720531","00158","BLAKE FIELD AIRPORT"
"272",84008031,"US","USA",840,8031,"Denver","Colorado","US",39.76018276,-104.8725695,"Denver, Colorado, US",39.717,-104.75,"724695","23036","BUCKLEY AIR FORCE BASE"
